indx,city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
1961,chic,54,46,5/14/92,NA,19,13.50313794,28.60984849
1962,chic,60.5,48.875,5/15/92,NA,81,18.72373188,38.10833333
1963,chic,73,60.25,5/16/92,NA,67,41.35714286,30.8125
1964,chic,67.5,48.625,5/17/92,NA,35,35.02380952,16.953125
1965,chic,52,43.5,5/18/92,NA,21.125,21.87574405,17.33061594
1966,chic,57.5,44.125,5/19/92,NA,38,22.10461957,33.57462121
1967,chic,67,51.125,5/20/92,NA,NA,36.13858696,40.43798701
1968,chic,71,60.5,5/21/92,NA,92,33.60179924,43.00454546
1969,chic,73.5,64.125,5/22/92,NA,83,24.77766798,34.58333333
1970,chic,55,36.125,5/23/92,NA,54,19.00646998,14.52916667
1971,chic,40.5,30.625,5/24/92,NA,10.875,29.24404762,9.9625
1972,chic,41,32.75,5/25/92,NA,NA,29.13095238,14.26666667
1973,chic,44,29.375,5/26/92,NA,18,25.23353888,25.08134058
1974,chic,48,24.625,5/27/92,NA,38,16.5625,32.575
1975,chic,50.5,31.375,5/28/92,NA,70,22.44791667,40.57619675
1976,chic,55,33.75,5/29/92,NA,56,32.37681159,33.34848485
1977,chic,58,42.375,5/30/92,NA,33.625,40.70153061,29.575
1978,chic,60,39.75,5/31/92,NA,42,36.125,39.825
1979,chic,59,45.5,6/1/92,NA,43,22.94701087,42.68333333
1980,chic,61.5,40.25,6/2/92,NA,21,22.39356884,32.64090909
1981,chic,65,48.25,6/3/92,NA,55,42.69270833,36.60724638
1982,chic,65.5,60.75,6/4/92,NA,51,24.671875,34.14047619
1983,chic,67.5,58.375,6/5/92,NA,53.71428571,32.29261364,34.13214286
1984,chic,67.5,56.625,6/6/92,NA,53,33.109375,36.16666667
1985,chic,66.5,44.5,6/7/92,NA,19,33.39583333,18.48333333
1986,chic,62,47.75,6/8/92,NA,19,22.94791667,25.44583333
1987,chic,65,43.875,6/9/92,NA,18,26.02762681,20.35833333
1988,chic,64,42.5,6/10/92,NA,27,28.05125988,31.8682971
1989,chic,67,47.25,6/11/92,NA,41.85714286,27.05564182,38.26666667
1990,chic,69,45.75,6/12/92,NA,35,40.72315705,42.41413044
1991,chic,73.5,52.125,6/13/92,NA,61,45.328125,49.575
1992,chic,75.5,61,6/14/92,NA,45,41.24479167,23.39166667
1993,chic,71,54.375,6/15/92,NA,45,33.0303442,23.69456522
1994,chic,75.5,62,6/16/92,NA,76,44.390625,24.07114625
1995,chic,75.5,62.75,6/17/92,NA,72.28571429,27.75507246,24.66775362
1996,chic,73,59.125,6/18/92,NA,42,27.62482968,24.81175889
1997,chic,59.5,47.125,6/19/92,NA,NA,19.22886473,14.175
1998,chic,51.5,38.5,6/20/92,NA,2,20.49289773,11.01212121
1999,chic,49,33.375,6/21/92,NA,9,20.68229167,13.675
2000,chic,52.5,43,6/22/92,NA,62,13.66071429,35.84166667
2001,chic,66,52.25,6/23/92,NA,48.14285714,31.13796296,35.35
2002,chic,62.5,51.25,6/24/92,NA,40,31.98442761,29.80380952
2003,chic,64,57.5,6/25/92,NA,50,23.82347021,34.50530303
2004,chic,61.5,52.375,6/26/92,NA,41,26.12093398,24.73224638
2005,chic,58,35.375,6/27/92,NA,17,21.59375,15.59166667
2006,chic,62,49,6/28/92,NA,38,25.11979167,36.65833333
2007,chic,71.5,54.25,6/29/92,NA,53.5,33.40938369,31.86547619
2008,chic,66.5,52.5,6/30/92,NA,18,29.01388889,20.40833333
2009,chic,74.5,64.625,7/1/92,NA,75,50.8287037,37.975
2010,chic,77,65.625,7/2/92,NA,79,22.19149832,32.66847826
2011,chic,67,55.375,7/3/92,NA,24,19.10416667,16.48333333
2012,chic,71,62,7/4/92,NA,24,29.53125,18.33333333
2013,chic,68.5,52.125,7/5/92,NA,19.71428571,21.578125,17.08333333
2014,chic,66,49,7/6/92,NA,NA,18.73398844,20.68787879
2015,chic,67.5,64.625,7/7/92,NA,59,19.06734007,28.44166667
2016,chic,79.5,68.25,7/8/92,NA,66,29.15801127,23.40921053
2017,chic,74,64.625,7/9/92,NA,32,13.89492754,33.06666667
2018,chic,76.5,60.25,7/10/92,NA,32,24.10346216,30.325
2019,chic,73,64.5,7/11/92,NA,31.625,25.91203704,29.125
2020,chic,73.5,71.625,7/12/92,NA,25,19.046875,16.76041667
2021,chic,69.5,68.75,7/13/92,NA,14,20.73490338,22.16449275
2022,chic,65,60.125,7/14/92,NA,11,18.66480986,18.71666667
2023,chic,68,51.875,7/15/92,NA,19,23.53872054,19.44644269
2024,chic,68,66.875,7/16/92,NA,41,13.39794686,35.37272727
2025,chic,74,61.875,7/17/92,NA,28,17.75,26.125
2026,chic,68,62.625,7/18/92,NA,23,17.39351852,21.62083333
2027,chic,72.5,67.875,7/19/92,NA,24,26.64351852,22.03333333
2028,chic,68,59.375,7/20/92,NA,18,18.94726248,19.99924242
2029,chic,62,48.75,7/21/92,NA,7,20.74476651,12.63115942
2030,chic,63.5,60.125,7/22/92,NA,29,18.88929147,21.3391495
2031,chic,62.5,58,7/23/92,NA,29,20.12016908,19.775
2032,chic,67,60.875,7/24/92,NA,24,26.92971381,21.24047619
2033,chic,67.5,70.625,7/25/92,NA,33,18.14351852,28.875
2034,chic,74,64.125,7/26/92,NA,35,20.29166667,20.77916667
2035,chic,71.5,57.625,7/27/92,NA,29,17.20039683,24.7375
2036,chic,71.5,67.125,7/28/92,NA,42,20.59842995,27.65
2037,chic,66.5,55.25,7/29/92,NA,23.125,14.41223833,17.14769434
2038,chic,61.5,62.75,7/30/92,NA,17,13.49074074,17.84583333
2039,chic,67,51.5,7/31/92,NA,19,20.41344606,21.04821429
2040,chic,68,57.375,8/1/92,NA,NA,23.62037037,21.1375
2041,chic,69,62.5,8/2/92,NA,23,22.80555556,21.35833333
2042,chic,65.5,57.25,8/3/92,NA,34,11.63768116,27.11924242
2043,chic,62.5,50.125,8/4/92,NA,22.5,13.2962963,18.10307971
2044,chic,63,49.75,8/5/92,NA,24,22.38709742,17.94848039
2045,chic,67.5,56.875,8/6/92,NA,28,30.36433782,26.27386364
2046,chic,68.5,69.375,8/7/92,NA,61.5,30.37162385,30.13888889
2047,chic,75.5,68.5,8/8/92,NA,45,32.44270833,19.23611111
2048,chic,80,77.25,8/9/92,NA,46,28.26041667,19.92361111
2049,chic,79,58.375,8/10/92,NA,33.25,23.27083333,17.02777778
2050,chic,70,52.375,8/11/92,NA,26,23.48660518,21.57587286
2051,chic,62,56.75,8/12/92,NA,26,10.36910774,22.74583333
2052,chic,60.5,50.125,8/13/92,NA,22.5,19.15081979,17.45741342
2053,chic,61,46.375,8/14/92,NA,26,17.22926731,21.30833333
2054,chic,62,48.75,8/15/92,NA,13,26.88888889,13.85416667
2055,chic,63,48.875,8/16/92,NA,24.28571429,26.2962963,21.025
2056,chic,63,51.125,8/17/92,NA,82,22.50925926,41.375
2057,chic,66,61,8/18/92,NA,56.5,21.9605475,30.875
2058,chic,63,50.5,8/19/92,NA,18,15.19041868,19.80077405
2059,chic,62,46.375,8/20/92,NA,63,15.57226248,24.325
2060,chic,64.5,54.125,8/21/92,NA,76.5,23.3305153,41.59134249
2061,chic,67,61.875,8/22/92,NA,56,33.5462963,38.51666667
2062,chic,75,66.125,8/23/92,NA,59.5,30.57407407,24.85
2063,chic,78.5,68.125,8/24/92,NA,77.5,20.68331869,27.14166667
2064,chic,79,67.75,8/25/92,NA,46,23.95833333,23.91277056
2065,chic,66.5,60.375,8/26/92,NA,19.5,12.1758658,16.38367918
2066,chic,59.5,54.875,8/27/92,NA,31,8.461279461,14.69772727
2067,chic,59.5,48.5,8/28/92,NA,22.75,11.56701069,21.25037879
2068,chic,65,59.25,8/29/92,NA,51.5,23.37037037,21.675
2069,chic,66,51.375,8/30/92,NA,31,22.12037037,11.35833333
2070,chic,63.5,51.75,8/31/92,NA,38,12.81018519,24.7
2071,chic,63,58.25,9/1/92,NA,63,16.61111111,30.57045455
2072,chic,70,66.5,9/2/92,NA,56,16.89673913,25.28442029
2073,chic,67.5,51.125,9/3/92,NA,32.28571429,16.3750915,25.1673913
2074,chic,65.5,57.625,9/4/92,NA,33,19.21759259,33.71050725
2075,chic,70.5,65.75,9/5/92,NA,34.5,23.359375,21.18333333
2076,chic,75,66.75,9/6/92,NA,36,27.88020833,18.54583333
2077,chic,73.5,65.5,9/7/92,NA,34.5,31.53351449,22.76666667
2078,chic,64,48.125,9/8/92,NA,54,16.51572952,19.05163044
2079,chic,63,62.875,9/9/92,NA,18.75,6.32568438,29.42707039
2080,chic,60,48.75,9/10/92,NA,41.5,11.01798785,17.47916667
2081,chic,58,51.625,9/11/92,NA,38.5,10.11413044,24.7280303
2082,chic,62,51,9/12/92,NA,39,20.72222222,30.10833333
2083,chic,67.5,56.25,9/13/92,NA,50,33.40740741,23.575
2084,chic,72.5,70,9/14/92,NA,69.5,23.66203704,35.31666667
2085,chic,76.5,69.125,9/15/92,NA,44.85714286,19.95511272,34.81818182
2086,chic,77,65.25,9/16/92,NA,103.5,33.7055153,25.98514493
2087,chic,71.5,66.625,9/17/92,NA,66,20.74194847,32.65362319
2088,chic,62,44.5,9/18/92,NA,41.5,19.24352218,21.69047619
2089,chic,53.5,42.375,9/19/92,NA,30.5,13.95965609,28.65
2090,chic,59,56.375,9/20/92,NA,27,18.11458333,24.94166667
2091,chic,64,62.5,9/21/92,NA,36.14285714,6.308876812,26.11666667
2092,chic,51.5,39.25,9/22/92,NA,37,12.17957428,20.20697668
2093,chic,49.5,39.375,9/23/92,NA,25,12.92708333,23.39318182
2094,chic,53.5,41.25,9/24/92,NA,36.5,15.19791667,27.88611111
2095,chic,59.5,53.75,9/25/92,NA,53.5,16.33899457,35.40833333
2096,chic,63,60,9/26/92,NA,28,14.5625,25.00833333
2097,chic,59,43.125,9/27/92,NA,18.125,13.703125,19.5
2098,chic,49.5,36.75,9/28/92,NA,37.5,12.03328804,26.80833333
2099,chic,49.5,38.5,9/29/92,NA,76.5,8.732563406,37.90214098
2100,chic,53.5,43.125,9/30/92,NA,95.5,11.80797101,48.36115288
2101,chic,58.5,48,10/1/92,NA,89.5,15.52536232,48.04637681
2102,chic,63.5,53.625,10/2/92,NA,86,21.40438808,42.69648504
2103,chic,66,52.625,10/3/92,NA,40.85714286,29.6712963,28.63731884
2104,chic,59,46.5,10/4/92,NA,30.5,23.65277778,13.88333333
2105,chic,53,41.875,10/5/92,NA,23,15.45833333,23.46904762
2106,chic,53,45.5,10/6/92,NA,72,11.14183502,38.14486166
2107,chic,58,52,10/7/92,NA,87,19.65963988,38.31086957
2108,chic,57.5,41,10/8/92,NA,46,16.33574879,25.58297101
2109,chic,49,45.75,10/9/92,NA,19.28571429,7.164983165,18.45833333
2110,chic,51.5,41.75,10/10/92,NA,50,11.91203704,24.53125
2111,chic,51.5,36.375,10/11/92,NA,59.5,13.47222222,22.76041667
2112,chic,53.5,28.625,10/12/92,NA,57,14.98611111,26.07291667
2113,chic,47,38.25,10/13/92,NA,64,9.308501684,30.58030303
2114,chic,55.5,49,10/14/92,NA,44.5,9.987433862,30.80757576
2115,chic,50,49.375,10/15/92,NA,19,4.863088768,20.43623188
2116,chic,40.5,27.5,10/16/92,NA,31.5,6.796296296,19.92083333
2117,chic,38.5,29.375,10/17/92,NA,32.5,8.962962963,28.19166667
2118,chic,35,18.125,10/18/92,NA,37,15.76388889,20.40833333
2119,chic,33,20,10/19/92,NA,30,9.296296296,33.64166667
2120,chic,45.5,42.375,10/20/92,NA,41,9.778619529,25.36847826
2121,chic,47,40.25,10/21/92,NA,43.25,9.930281072,25.07625165
2122,chic,57.5,57.875,10/22/92,NA,63,11.86595551,41.16538208
2123,chic,67,56.875,10/23/92,NA,129,17.25928442,35.675
2124,chic,51,42.5,10/24/92,NA,30.5,17.58854167,22.51666667
2125,chic,49,43.125,10/25/92,NA,37,12.19444444,29.925
2126,chic,49,38.125,10/26/92,NA,40.5,15.24013688,26.14166667
2127,chic,46.5,35.75,10/27/92,NA,77.42857143,6.185185185,45.05955437
2128,chic,50.5,34.75,10/28/92,NA,119,7.997364954,40.45543478
2129,chic,45,37.125,10/29/92,NA,30,14.52536232,20.31702899
2130,chic,45,37.875,10/30/92,NA,24.5,13.36111111,20.03333333
2131,chic,44,35.875,10/31/92,NA,18,13.55092593,20.83333333
2132,chic,45.5,44.125,11/1/92,NA,30,12.11458333,15.15
2133,chic,48,35.75,11/2/92,NA,11.71428571,3.460597826,18
2134,chic,37,35,11/3/92,NA,15,5.864583333,25.24166667
2135,chic,35.5,28.75,11/4/92,NA,13,5.193428854,21.59393939
2136,chic,32.5,22.5,11/5/92,NA,26,4.325757576,27.24423077
2137,chic,34,21.75,11/6/92,NA,21,4.773550725,29.64583333
2138,chic,34,30.875,11/7/92,NA,27.5,5.6,28.77083333
2139,chic,38,35.125,11/8/92,NA,27.125,4.104166667,22.82291667
2140,chic,48,41.625,11/9/92,NA,32,7.208333333,26.6875
2141,chic,49.5,51,11/10/92,NA,37,5.333333333,26.89166667
2142,chic,44.5,39.375,11/11/92,NA,24,6.208333333,19.83333333
2143,chic,40,27.625,11/12/92,NA,NA,6.840909091,21.12938076
2144,chic,30.5,20.875,11/13/92,NA,27.5,11.75,20.7
2145,chic,28,16.875,11/14/92,NA,18.71428571,7.666666667,21.85
2146,chic,29,21.625,11/15/92,NA,27,7.541666667,22.25833333
2147,chic,36.5,37.375,11/16/92,NA,33,3.75,28.40833333
2148,chic,38.5,32.75,11/17/92,NA,42.5,3.777777778,25.69666667
2149,chic,39,34.25,11/18/92,NA,28.5,9.084541063,19.9875
2150,chic,40.5,37.125,11/19/92,NA,33.5,7.717171717,24.47068982
2151,chic,52,44.5,11/20/92,NA,32.85714286,6.208333333,32.075
2152,chic,48.5,40.375,11/21/92,NA,20.5,5.375,15.125
2153,chic,41,39.5,11/22/92,NA,11.5,11.83333333,12.38333333
2154,chic,38,36.375,11/23/92,NA,34.5,3.75,26.52952899
2155,chic,39.5,37.875,11/24/92,NA,26,3.671212121,23.96666667
2156,chic,43.5,42.5,11/25/92,NA,37.5,2.416666667,18.74673913
2157,chic,36.5,26,11/26/92,NA,11.71428571,7.694444444,13.56666667
2158,chic,29.5,24.125,11/27/92,NA,30.5,5.569444444,23.625
2159,chic,30,25.625,11/28/92,NA,32.5,4.902777778,24.24166667
2160,chic,35,30.875,11/29/92,NA,28,6.319444444,23.1
2161,chic,33.5,25.25,11/30/92,NA,53,4.188405797,21.83333333
2162,chic,32,28,12/1/92,NA,18,3.694444444,23.15
2163,chic,32.5,19.875,12/2/92,NA,21.42857143,7.199879227,22.58333333
2164,chic,28,23.375,12/3/92,NA,21,6.506752306,26.84166667
2165,chic,25.5,11.875,12/4/92,NA,48,7.180555556,24.19891304
2166,chic,19.5,9.25,12/5/92,NA,25,7.569444444,25.975
2167,chic,23,25.75,12/6/92,NA,23.5,2.736111111,25.69166667
2168,chic,27,21.125,12/7/92,NA,36.5,5.013888889,27.15833333
2169,chic,26.5,21.625,12/8/92,NA,32,6.588383838,29.17992754
2170,chic,27.5,27.625,12/9/92,NA,42,3.253623188,27.33333333
2171,chic,32,29.375,12/10/92,NA,47.5,2.043478261,30.65833333
2172,chic,33,30.375,12/11/92,NA,32.5,2,29.91666667
2173,chic,32,30.25,12/12/92,NA,32,8.597222222,27.03333333
2174,chic,32,31,12/13/92,NA,26,9.083333333,20.13333333
2175,chic,29.5,30.75,12/14/92,NA,37.28571429,2.604468599,27.94047619
2176,chic,44,45.5,12/15/92,NA,28,3.286616162,27.06594203
2177,chic,37.5,29.625,12/16/92,NA,26,2.666666667,20.5375
2178,chic,30.5,20.125,12/17/92,NA,36,3,24.15833333
2179,chic,30,27.125,12/18/92,NA,30.5,2.402777778,22.60833333
2180,chic,31,26.25,12/19/92,NA,32,2.541666667,22.44166667
2181,chic,19.5,11.75,12/20/92,NA,23.875,7.097222222,21.43333333
2182,chic,26,25.5,12/21/92,NA,46.5,2.25,28.89384058
2183,chic,33,30.125,12/22/92,NA,44.5,2,31.81363636
2184,chic,21.5,5.25,12/23/92,NA,53,4.531400966,24.32536232
2185,chic,10,7.75,12/24/92,NA,39,6.819444444,21.90833333
2186,chic,18,1.75,12/25/92,NA,75,14.22222222,12.375
2187,chic,14.5,3.25,12/26/92,NA,27.14285714,7.222222222,23.91666667
2188,chic,30.5,25.375,12/27/92,NA,31,4.430555556,24.76666667
2189,chic,38.5,36.625,12/28/92,NA,36,2,22.49772727
2190,chic,41.5,42.125,12/29/92,NA,43,2,21.17745098
2191,chic,45.5,43.625,12/30/92,NA,43,2,20.39217172
2192,chic,26,11,12/31/92,NA,44,2.083333333,17.55833333
2193,chic,14,9.375,1/1/93,NA,18.14285714,4.305555556,22.60833333
2194,chic,25,28.25,1/2/93,NA,17.5,1.541666667,23.80833333
2195,chic,40.5,44.875,1/3/93,NA,21.5,0.527777778,19.825
2196,chic,38.5,32.5,1/4/93,NA,17,0.833333333,18.16666667
2197,chic,27.5,21.5,1/5/93,NA,12,0.953282828,22.08708827
2198,chic,21.5,16.5,1/6/93,NA,34,1.777777778,26.71818182
2199,chic,24.5,20.625,1/7/93,NA,19.875,1.690052701,27.08333333
2200,chic,21.5,17.875,1/8/93,NA,14,14.25060387,25.6
2201,chic,24.5,20.25,1/9/93,NA,3,24.95833333,11.65833333
2202,chic,24.5,22.375,1/10/93,NA,8,24.16666667,13.28333333
2203,chic,26.5,23.25,1/11/93,NA,14.5,12.81944444,22.50833333
2204,chic,30.5,33,1/12/93,NA,32,1.527777778,27.10434783
2205,chic,27.5,21.25,1/13/93,NA,20.875,3.049242424,29.51666667
2206,chic,21.5,20.25,1/14/93,NA,12.5,4.024154589,37.07681159
2207,chic,18,14.5,1/15/93,NA,31.5,5.781565657,31.81439394
2208,chic,22,27.625,1/16/93,NA,25.5,3.236111111,33.025
2209,chic,20.5,5,1/17/93,NA,22,17.59722222,22.25833333
2210,chic,18,15.25,1/18/93,NA,51,8.055555556,34.40833333
2211,chic,18.5,13.5,1/19/93,NA,49.57142857,6.028985507,43.20543478
2212,chic,27,31.625,1/20/93,NA,41.5,4.388888889,33.19746377
2213,chic,35.5,34,1/21/93,NA,19,0.652777778,27.00284091
2214,chic,34,26.125,1/22/93,NA,24.5,5.944444444,28.28125
2215,chic,36.5,31.625,1/23/93,NA,20,9.597222222,24.14583333
2216,chic,28.5,14,1/24/93,NA,26,16.52777778,14.88541667
2217,chic,23,11.625,1/25/93,NA,29.875,7.75,30.07708333
2218,chic,30,30,1/26/93,NA,52.5,6.577294686,27.17644928
2219,chic,31.5,25.25,1/27/93,NA,31.5,7.731280193,29.66482684
2220,chic,30.5,21.375,1/28/93,NA,36.5,7.235042735,24.81666667
2221,chic,15.5,4,1/29/93,NA,19.5,11.75,21.65833333
2222,chic,25.5,14.25,1/30/93,NA,41.5,14.38888889,17.53333333
2223,chic,38.5,30.75,1/31/93,NA,20.5,13.20833333,19.625
2224,chic,30.5,18,2/1/93,NA,13.5,20.69444444,16.21911765
2225,chic,28.5,17,2/2/93,NA,12,7.212560387,34.13570488
2226,chic,35.5,24.875,2/3/93,NA,64,3.099747475,39.54578682
2227,chic,38,22.5,2/4/93,NA,96.5,7.291666667,43.3497807
2228,chic,36.5,29.25,2/5/93,NA,74.5,7.858695652,36.23604524
2229,chic,29,21.375,2/6/93,NA,12.375,17.48611111,17.26388889
2230,chic,32,30,2/7/93,NA,26.5,6.805555556,21.45138889
2231,chic,30,21.25,2/8/93,NA,11.5,15.68055556,18.47123016
2232,chic,32.5,33.375,2/9/93,NA,40.5,1.049242424,26.3948946
2233,chic,35,32.375,2/10/93,NA,20,6.855072464,22.66080369
2234,chic,32,25.625,2/11/93,NA,16.5,14.45833333,15.575
2235,chic,29,27.25,2/12/93,NA,20.375,13.90555556,19.11
2236,chic,28.5,26.625,2/13/93,NA,11,7.5,26.20833333
2237,chic,27,20.375,2/14/93,NA,23,17.66666667,18.44444444
2238,chic,24.5,18.75,2/15/93,NA,37,9.875,28.44444444
2239,chic,25.5,13.375,2/16/93,NA,22,15.41540404,27.03833333
2240,chic,10.5,-5,2/17/93,NA,39,15.76388889,23.98484849
2241,chic,7.5,4.875,2/18/93,NA,27.75,13.87560387,25.60905797
2242,chic,15,16.625,2/19/93,NA,66.5,9.388888889,39.24603175
2243,chic,25.5,23.75,2/20/93,NA,44.5,13.13888889,39.65833333
2244,chic,29,26.875,2/21/93,NA,23,11.375,24.05
2245,chic,22,18,2/22/93,NA,18.5,12.81944444,32.94497863
2246,chic,12,2.75,2/23/93,NA,36.5,11.98611111,30.125
2247,chic,5,-1.875,2/24/93,NA,39.75,9.11489899,35.11237374
2248,chic,10,15.5,2/25/93,NA,37,12.41666667,35.23344017
2249,chic,22,12.75,2/26/93,NA,16.5,18.51328502,30.33467831
2250,chic,19,13.625,2/27/93,NA,52.5,10.36111111,48.90138889
2251,chic,20,19.625,2/28/93,NA,44.5,28.44444444,46.23248792
2252,chic,34.5,31.625,3/1/93,NA,47,23.69444444,43.20903784
2253,chic,38.5,34.125,3/2/93,NA,52,8.218253968,47.1765873
2254,chic,38.5,32.25,3/3/93,NA,27,31.36594203,31.63207071
2255,chic,34.5,29.875,3/4/93,NA,20.5,30.33333333,20.3125
2256,chic,34.5,18.75,3/5/93,NA,36,16.95561594,31.12856829
2257,chic,36,29.125,3/6/93,NA,20,9.541666667,38.61805556
2258,chic,34,33,3/7/93,NA,27,10.3125,24.8125
2259,chic,38,27.875,3/8/93,NA,24.625,10.5,24.75568182
2260,chic,36.5,26.875,3/9/93,NA,26,19.30555556,23.60416667
2261,chic,32.5,27.375,3/10/93,NA,22.5,7.40530303,30.02896825
2262,chic,26,21.5,3/11/93,NA,35,9.513888889,28.0625
2263,chic,22,12.5,3/12/93,NA,48,11.59217172,35.88888889
2264,chic,17,1.5,3/13/93,NA,43,17.45833333,22.70833333
2265,chic,14.5,2.75,3/14/93,NA,24.875,15.88888889,23.9375
2266,chic,30.5,30.125,3/15/93,NA,85,16.77083333,31.48611111
2267,chic,37.5,30.25,3/16/93,NA,24,17.375,27.02294686
2268,chic,21.5,6,3/17/93,NA,26,26.33760684,19.49166667
2269,chic,23,15.875,3/18/93,NA,10,26.43813131,23.35704875
2270,chic,29.5,30.375,3/19/93,NA,29,8.122474748,29.4476912
2271,chic,35,32,3/20/93,NA,40.57142857,4.117753623,27.79076087
2272,chic,35,31.25,3/21/93,NA,42,12.38888889,30.20138889
2273,chic,35,35,3/22/93,NA,26.5,17.59963768,24.28140097
2274,chic,39.5,38.5,3/23/93,NA,27,7.003968254,29.06535463
2275,chic,38,37.25,3/24/93,NA,33,5.916666667,28.91056397
2276,chic,40,37.25,3/25/93,NA,36.5,8.692028986,26.76984127
2277,chic,39,35,3/26/93,NA,33.375,24.78743961,27.71165459
2278,chic,37.5,33.75,3/27/93,NA,19,29.08333333,23.43055556
2279,chic,41.5,33.5,3/28/93,NA,17,27.69444444,27.61111111
2280,chic,50,33.25,3/29/93,NA,40,23.65277778,41.84480676
2281,chic,50,45.625,3/30/93,NA,41.5,24.2620773,41.42119565
2282,chic,44,36.25,3/31/93,NA,31.5,21.83653846,21.98710318
2283,chic,31,27.125,4/1/93,NA,11.625,26.93518519,15.08630952
2284,chic,31,19.625,4/2/93,NA,41,18.88204509,29.44990668
2285,chic,33.5,25,4/3/93,NA,24.5,17.71759259,33.9375
2286,chic,31.5,27.125,4/4/93,NA,32.5,23.87037037,27.86111111
2287,chic,36.5,30.375,4/5/93,NA,32,21.09460548,23.90277778
2288,chic,40,32.25,4/6/93,NA,34,21.51086957,31.06944444
2289,chic,47.5,43.5,4/7/93,NA,57.25,15.93514859,33.36503623
2290,chic,55.5,52.75,4/8/93,NA,45.5,14.30412824,32.31818182
2291,chic,48.5,35.125,4/9/93,NA,35,20.21296296,25.61111111
2292,chic,46,32.25,4/10/93,NA,26.5,22.13888889,24.9375
2293,chic,43.5,34.25,4/11/93,NA,15,19.83333333,15.74305556
2294,chic,41,31,4/12/93,NA,20,27.93644781,18.18055556
2295,chic,39.5,29.125,4/13/93,NA,31.42857143,25.26921388,22.8415404
2296,chic,44.5,42.75,4/14/93,NA,41,18.62265774,27.14945652
2297,chic,43.5,42,4/15/93,NA,22.5,10.43949851,29.12400794
2298,chic,38,32.375,4/16/93,NA,24,16.82407407,22.88888889
2299,chic,43.5,37.375,4/17/93,NA,37,23.52314815,25.93055556
2300,chic,50.5,46,4/18/93,NA,28,29.77314815,22.67361111
2301,chic,51,50.75,4/19/93,NA,30.875,14.71759259,33.41666667
2302,chic,38,27.875,4/20/93,NA,28,24.24456522,18.45707071
2303,chic,42,19.375,4/21/93,NA,43.5,20.29521881,31.15569646
2304,chic,48,25.375,4/22/93,NA,63.5,18.21825397,41.15277778
2305,chic,52.5,41.375,4/23/93,NA,63.5,24.63824843,40.13383838
2306,chic,64.5,46.375,4/24/93,NA,100,34.18518519,15.46527778
2307,chic,50,38.125,4/25/93,NA,18,31.09259259,15.75
2308,chic,40,29.375,4/26/93,NA,18.5,21.31102694,17.6275527
2309,chic,49.5,46.875,4/27/93,NA,67,21.36574074,25.90821256
2310,chic,64.5,48.75,4/28/93,NA,46,21.04086151,33.75694444
2311,chic,52.5,49,4/29/93,NA,48.5,7.520110526,38.16334541
2312,chic,57,38.25,4/30/93,NA,42.5,12.10648148,36.86805556
2313,chic,59,48.75,5/1/93,NA,35,30.72685185,22.32638889
2314,chic,61,59.5,5/2/93,NA,31,25.14722222,25.60416667
2315,chic,61.5,57.75,5/3/93,NA,31.5,20.07030711,27.12129055
2316,chic,60.5,56.5,5/4/93,NA,34,16.23164617,34.49640426
2317,chic,61,54.5,5/5/93,NA,53.5,12.88961662,37.20634921
2318,chic,62.5,48.625,5/6/93,NA,71.5,15.67508418,48.28211881
2319,chic,66.5,48.75,5/7/93,NA,60.375,33.68741436,42.74583333
2320,chic,72.5,51.25,5/8/93,NA,52,44.30092593,28.21527778
2321,chic,74.5,57.125,5/9/93,NA,59,36.95833333,29.09722222
2322,chic,75,59.125,5/10/93,NA,72,36.17083333,35.18055556
2323,chic,63.5,45.625,5/11/93,NA,37.5,28.3630508,28.66729798
2324,chic,62.5,32.375,5/12/93,NA,50.5,21.45079051,24.14557403
2325,chic,48.5,33.75,5/13/93,NA,23.125,16.99202899,17.55555556
2326,chic,61,49,5/14/93,NA,52,24.32028986,27.7078824
2327,chic,62,37.875,5/15/93,NA,73.5,28.8125,19.65277778
2328,chic,56,36.625,5/16/93,NA,44.5,28.29166667,21.31944444
2329,chic,52,34.875,5/17/93,NA,30.5,17.15797101,30.2622549
2330,chic,54.5,41.125,5/18/93,NA,51,18.8254529,27.68557861
2331,chic,49.5,38,5/19/93,NA,24.625,17.03351449,24.45229469
2332,chic,50.5,36,5/20/93,NA,61.5,10.71785714,34.15656566
2333,chic,56,37,5/21/93,NA,53,17.15380435,36.97916667
2334,chic,60.5,55.375,5/22/93,NA,43,27.14583333,30.53472222
2335,chic,63.5,65,5/23/93,NA,20,29.88333333,15.18055556
2336,chic,60,49.25,5/24/93,NA,34,19.57210145,12.40972222
2337,chic,58.5,45,5/25/93,NA,28,16.68277339,26.66452569
2338,chic,61.5,47,5/26/93,NA,50,19.64166667,33.61111111
2339,chic,65,49.375,5/27/93,NA,107,26.01123188,31.14704106
2340,chic,57,44.125,5/28/93,NA,92.5,18.62246377,20.2119883
2341,chic,51,44.125,5/29/93,NA,16,23.46296296,14.03472222
2342,chic,58.5,64.25,5/30/93,NA,28,16.25,23.07638889
2343,chic,53.5,42,5/31/93,NA,11.5,26.03703704,10.31944444
2344,chic,51,44.5,6/1/93,NA,31,14.17272727,26.02209596
2345,chic,54.5,51.625,6/2/93,NA,32,19.12348485,28.19466403
