structure,mp,rings,heavy atoms,single bonds,triple bonds,reactive,molar mass,refractivity,formal charge,logP,tpsa,dipole moment,energy,density,volume,PCA1,PCA2
O=C(OC1CC(C)CCC1C(C)C)OC1CC(C)CCC1C(C)C,106,0,24,62,0,0,338.53198,9.8776302,0,6.0612001,35.529999,0.89199442,-171.64883,0.88766176,381.375,-4.1249,3.4547
S1c2[nH0][nH0]c([nH0]2N=C1c1ccc(OC)c(OC)c1)COc1ccccc1,106,17,26,27,0,0,368.41699,10.048694,0,3.2283001,70.760002,7.7412195,-177.36847,1.0943418,336.65625,-2.9662,2.3573
ClCCN(CN1C(=S)SC(=Cc2ccc(N(CCCl)CCCl)cc2)C1=O)CCCl,106,6,29,44,0,1,515.35699,12.963738,0,4.4528999,58.880001,3.960979,-217.85968,1.1701025,440.4375,-9.7361,2.2975
[P+]([O-])(Oc1ccccc1)(Oc1ccccc1)C(NC(=O)COCCN1C(=O)c2ccccc2C1=O)C,106.5,18,36,43,0,0,508.46698,13.759757,0,3.0423,111.24,3.4825654,-258.76123,1.0927063,465.32812,-14.9351,-2.9163
O=C1C(=CN(O)c2ccccc2)C2CCC1(C)C2(C)C,106.5,6,20,35,0,1,271.35999,7.8694587,0,3.7913001,40.540001,2.8534534,-133.79155,0.94870752,286.03125,2.34,2.2901
Brc1ccc(cc1)C(O)c1cc(C)ccc1O,106.5,12,17,19,0,0,293.16,7.1845789,0,3.7136199,40.459999,1.267789,-121.39793,1.1620364,252.28125,4.7406,1.9866
O=C(OC)C1=NNC(C)=C1,106.5,0,10,14,0,0,139.134,3.5686612,0,1.06099,38.66,3.0925369,-74.939209,1.0570484,131.625,12.3275,-4.0019
[nH0]1[nH0]([nH0]c2ccccc12)c1ccccc1,106.5,15,15,10,0,0,195.22499,5.9329162,0,2.4205,30.709999,1.5883986,-88.629837,0.95217192,205.03125,8.2279,4.9696
O=C1C(C2CCC1(C)C2(C)C)C(c1ccccc1)c1ccccc1,107,12,24,40,0,0,318.45999,9.8881149,0,5.4598999,17.07,2.7774258,-148.25668,0.9228217,345.09375,-0.9828,7.5502
ON=C(CC)C1=CC2(C)CCC1C2(C)C,107,0,15,35,0,0,207.317,6.1443768,0,3.6091001,32.59,1.6878992,-100.34898,0.91172183,227.39062,7.086,2.3576
O=C(C)c1c[nH0](C)c2ccccc21,107,9,13,14,0,0,173.215,5.2887974,0,2.7400999,22,3.5857716,-83.615013,0.94823027,182.67188,10.0722,2.1871
O=C(OC=1=C2C=CC=CC2=NC=1c1ccccc1)C,107,6,19,21,0,1,250.27699,7.3709664,0,3.0383,38.66,3.0567372,-122.6138,0.98546374,253.96875,4.3078,0.9898
ClC(=O)c1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])C(Cl)=O,107,6,18,10,0,1,293.01801,5.7298846,0,2.2609999,125.78,3.0119607,-160.0844,1.4591621,200.8125,3.8573,-10.2444
FC(F)(F)C(C(=O)Nc1[nH0]c(C)ccc1)C(F)(F)F,107,6,19,20,0,0,286.17499,5.4071002,0,3.06932,41.990002,4.2991447,-198.1857,1.4280857,200.39062,4.1126,-3.2506
O=C(OC)NCCc1ccccc1NC(=O)C,107,6,17,25,0,0,236.271,6.5467381,0,1.54347,67.43,5.0957136,-124.6463,1.0090986,234.14062,3.0627,-4.7125
Nc1ccccc1NNc1ccccc1,107,12,15,17,0,1,199.25699,6.1075778,0,2.7077999,50.080002,1.4329808,-91.36412,0.97787344,203.76562,6.6975,2.521
O=[N+]([O-])c1ccccc1C=C([N+](=O)[O-])c1ccccc1,107,12,20,16,0,0,270.24399,7.2138395,0,3.3696001,91.639999,4.4015379,-143.30139,1.1277788,239.625,2.5537,-2.722
c1ccc2Cc3ccccc3Cc2c1,107.5,12,14,16,0,0,180.25,5.9079299,0,3.18154,0,0.013453624,-79.932449,0.86665159,207.98438,8.4601,6.639
N1=NC(C=C1c1ccccc1)c1ccccc1C,107.5,12,18,19,0,0,233.29399,7.3222966,0,4.38201,24.719999,3.7628469,-104.79747,0.96340275,242.15625,5.1218,6.3391
O=[N+]([O-])c1cccc(c1)c1ccc(cc1)C(=O)C,107.5,12,18,16,0,0,241.24599,6.8065243,0,3.4644001,62.889999,6.1818967,-124.36589,1.0748917,224.4375,4.8828,-0.2981
O=C(OC1CCC2C3CCC4CC(CCC4(C)C3CCC21C)=C(C)C)C,107.5,0,26,65,0,1,358.56598,10.602195,0,6.2972002,26.299999,4.0008392,-174.29568,0.90035403,398.25,-4.4784,5.432
Brc1ccc(cc1)c1oc(cc1)C=C1C=C(OC1=O)CC(C)C,107.5,11,23,28,0,0,373.246,9.4030714,0,5.6525998,39.439999,3.1803927,-162.42461,1.1415887,326.95312,-0.4553,3.828
O=C(Oc1[nH0]c([nH0][nH0]1c1ccccc1)C1CCCCC1)C,107.5,11,21,30,0,1,285.34698,8.1528215,0,3.2402999,57.009998,1.0005164,-141.45259,1.006515,283.5,1.1128,-0.0315
NC(c1ccccc1)=C(N)c1ccccc1,107.5,12,16,18,0,0,210.28,6.6661153,0,2.4298,52.040001,0.27034238,-95.308708,0.933411,225.28125,5.8364,3.5034
N1=NC(C)=CC1C,107.5,0,7,12,0,1,95.125,2.7930284,0,1.04109,24.719999,3.599174,-44.34848,0.93560779,101.67188,16.4503,1.7869
O=C(OC(=O)C(=Cc1ccccc1)Cc1ccccc1)C(=Cc1ccccc1)Cc1ccccc1,107.8,24,35,36,0,1,458.55698,14.201502,0,6.7087402,43.369999,4.1213417,-219.8676,0.97571802,469.96875,-12.0521,5.8764
O=C(c1ccc(cc1)c1ccccc1)c1ccc(OC)c(OC)c1,108,18,24,25,0,0,318.37198,9.5641327,0,4.6018,35.529999,2.2496512,-158.03761,1.0170614,313.03125,-1.4193,5.0728
O=C1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)O)C4(C)C(O)CC32)C1,108,0,28,67,0,0,390.564,10.894286,0,4.6861,74.599998,3.6033995,-199.78615,0.97966278,398.67188,-7.0673,0.2148
N(=Nc1cc(c(N=Nc2ccccc2)cc1C)C(C)C)c1ccccc1,108,18,26,30,0,0,342.44598,10.635861,0,7.9492202,49.439999,0.22776742,-155.74437,0.95948446,356.90625,-3.9964,8.0493
O=C1CC2C3CCC4CCCCC4(C)C3CCC2(C)C1,108,0,20,52,0,0,274.448,8.1900082,0,4.9882998,17.07,3.0265648,-130.52673,0.90353251,303.75,2.3357,5.7029
O=C(OC1CC2C3CCC4CCCCC4(C)C3CCC2(C)C1)C,108,0,23,59,0,1,318.50101,9.2893944,0,5.3509002,26.299999,1.8833895,-156.21883,0.91622007,347.625,-1.2407,4.383
O=C1OC(Cc2ccccc12)c1ccc(OC)cc1,108,12,19,22,0,0,254.28499,7.3225322,0,3.2448699,35.529999,3.7301509,-129.72905,1.0374348,245.10938,3.9928,1.8333
O=C1CC(C)(C)Cc2[nH0](C)ccc21,108.5,5,13,23,0,0,177.24699,5.2640367,0,2.5393701,22,5.6528902,-86.334969,0.92338687,191.95312,9.8679,2.0367
BrCC1(Br)C(=O)C2(C)CCC1C2(C)C,108.5,0,14,30,0,1,324.056,6.3808875,0,3.5402,17.07,3.2988372,-110.65489,1.3452412,240.89062,7.7512,4.0249
O=C1CC2C(CCC3CCCCC32C)C2CCC(C(C)CCC(=O)OC)C12C,108.5,0,28,69,0,1,388.59198,11.249328,0,5.8037,43.369999,4.8732781,-193.52344,0.92853522,418.5,-6.8526,3.9959
O=C1OC(=O)C2(OC1(C)CC2)C(C)C,108.5,0,14,27,0,1,198.218,4.9091983,0,1.0337,52.599998,5.7126184,-111.47057,1.0901394,181.82812,7.9036,-4.1336
O=C(Nc1ccc(cc1)CCCCCCCC)c1ccc(cc1)CC,108.5,12,25,44,0,0,337.50699,10.752485,0,6.4042401,29.1,3.4091222,-158.7247,0.87052947,387.70312,-5.4728,6.0088
Clc1ccc(cc1)C(=O)c1ccc(OC)c(OC)c1,108.5,12,19,20,0,0,276.71899,7.5797853,0,3.6145,35.529999,2.9015946,-137.62666,1.0735295,257.76562,3.1081,2.9095
O=C(c1ccc(C)cc1)c1ccc(OC)c(OC)c1,108.5,12,19,23,0,0,256.30099,7.5296683,0,3.2432201,35.529999,2.1677191,-131.04839,0.99431795,257.76562,2.8618,2.9186
O=C1CC(C)(C)CC(=O)C1=NNc1ccccc1C,108.5,6,19,29,0,0,258.32098,7.4392056,0,2.7211201,58.529999,2.8825908,-128.60698,0.97658122,264.51562,2.651,1.5249
Clc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])C(C#N)C(=O)OCC,108.5,6,21,19,1,1,313.65298,6.9974761,0,2.352984,141.73,3.412225,-172.79483,1.2929978,242.57812,0.3599,-8.0842
Clc1ccc(cc1)c1oc(cc1)C=C1C(=O)OC(OC1=O)(C)C,108.5,11,23,24,0,0,332.73898,8.4833241,0,3.8457999,65.739998,3.6809154,-173.36859,1.1267352,295.3125,-0.2262,-0.3926
OC(c1cc(OC)c(OC)c(OC)c1)(c1ccc(OC)cc1OC)c1ccc(OC)cc1OC,108.5,18,34,48,0,0,470.51797,12.773764,0,4.3425002,84.839996,2.5187371,-255.36252,1.0346029,454.78125,-12.2742,1.682
S=C(N(C)c1ccccc1)C(=O)c1ccccc1,108.5,12,18,18,0,0,255.341,7.7381554,0,3.1050999,52.400002,6.6282663,-113.48534,1.0138236,251.85938,4.2074,3.7733
c1ccc2CCc3ccccc3CCc2c1,108.8,12,16,22,0,0,208.304,6.8357306,0,3.5702801,0,0.03303029,-92.889023,0.88013834,236.67188,6.0826,7.2456
O=C1Cc2c1c(OC)c(C)c(C)c2OC,109,6,15,23,0,0,206.241,5.7364306,0,2.0594101,35.529999,1.6515598,-109.14591,0.96805453,213.04688,7.363,0.5074
O=C1C(=NO)C(=O)C2(C)CCC1C2(C)C,109,0,15,28,0,0,209.245,5.4751148,0,1.4109,66.730003,2.3338673,-111.5508,1.0441855,200.39062,6.9726,-2.327
s1c2ccccc2[nH0]c1C(=Cc1ccccc1)c1ccccc1,109,21,23,18,0,0,313.42398,9.9055185,0,5.7024899,12.89,0.8763544,-132.90428,0.99722278,314.29688,0.8341,7.6516
O=C(OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C=1N=NNN=1)C,109,0,30,45,0,1,430.37,9.8466921,0,-0.43979999,168.25,2.7415321,-252.3416,1.1766278,365.76562,-11.2158,-14.6031
[S+2]([O-])([O-])(c1ccccc1)c1c(o[nH0]c1C(=O)c1ccc2ccccc2c1)c1ccc(C)cc1,109,27,33,27,0,0,453.51801,12.972053,0,5.8670201,77.239998,4.46175,-217.22005,1.0880624,416.8125,-9.1564,2.2305
O=C(Oc1[nH0]c([nH0][nH0]1c1ccccc1)CCc1ccccc1)C,109,17,23,24,0,1,307.353,8.9997225,0,2.97774,57.009998,2.2240314,-150.3343,1.0217959,300.79688,-0.7529,0.7322
Nc1ccc(cc1)C=Cc1cccc(N)c1,109,12,16,18,0,0,210.28,6.6549001,0,3.0214,52.040001,0.71057582,-95.320892,0.89007407,236.25,5.6816,3.6222
FC(F)(F)C(C(=O)Nc1[nH0]cccc1)C(F)(F)F,109,6,18,17,0,0,272.14798,4.9348688,0,2.7609,41.990002,3.889776,-191.69339,1.4431578,188.57812,5.1728,-3.933
[S+2]([O-])([O-])(c1ccccc1)C(=NNc1ccc(C)cc1)C(=O)c1cccc2ccccc21,109,22,31,29,0,0,428.51199,12.401168,0,5.2304201,75.599998,4.0813079,-201.97893,1.0471466,409.21875,-7.7381,2.5299
Clc1ccc(cc1)C1Sc2[nH0][nH0]c([nH0]2N1)c1ccc(OCC)cc1,109,17,24,25,0,0,358.853,9.7438345,0,4.2389998,51.970001,5.9244223,-159.88211,1.1148289,321.89062,-0.9254,4.0359
O=[N+]([O-])c1ccc2OC3(N(CCCCCCCCCCCC)c4ccccc4C3(C)C)C=Cc2c1,109,12,35,64,0,0,476.66098,14.140174,0,8.4153996,58.290001,5.1457615,-233.07663,0.95026332,501.60938,-13.6702,7.0384
s1cc([nH0]c1C(C#N)=Cc1ccc(OC)cc1)c1occc1,109,16,22,18,1,0,308.36099,8.8991117,0,4.475884,59.049999,4.7217984,-142.77675,1.0764798,286.45312,0.8803,3.3261
FC(F)(F)C1(O)NC(O)(C(C(=O)OCC)C(c2ccc(OC)cc2)C1C(=O)OCC)C(F)(F)F,109,6,34,50,0,1,503.392,10.518606,0,2.2423999,114.32,5.6089158,-328.96289,1.2613376,399.09375,-11.6337,-6.8675
N(=Nc1ccc(N=Nc2ccccc2)c(C)c1)c1ccccc1,109,18,23,21,0,0,300.36499,9.2701015,0,6.82582,49.439999,0.40371895,-136.28612,0.9943803,302.0625,-0.7371,7.2102
ClC#CC1(C)CCC2=C1CCC1C2CCC2(C)CC(OC(=O)C)CCC12C,109.5,0,27,60,1,1,388.979,11.013517,0,6.2310081,26.299999,4.4151325,-184.58893,0.96446055,403.3125,-4.9135,5.9005
O=C1c2ccccc2CC1=Cc1ccccc1,109.5,12,17,17,0,1,220.271,6.9150057,0,3.50897,17.07,2.5977845,-102.8933,0.93738568,234.98438,6.732,4.9918
O=[N+]([O-])c1cc(OC)c(OC)cc1C(=O)c1ccc(C)cc1,109.5,12,22,24,0,0,301.298,8.0816021,0,3.1514201,81.349998,6.9271188,-162.75522,1.0788336,279.28125,0.0474,-1.3399
S=C(N)NCc1ccccc1.O=C(O)C1CCC(OC1(C)C)(C)C(O)(CC)CC,109.5,6,29,57,0,0,424.60599,11.943206,0,3.6442001,136.89999,4.6382098,-210.2299,0.96590543,439.59375,-10.1012,-0.5655
S(C)C(N(CC=C)CC=C)=C(C#N)C(=O)N,109.5,0,16,25,1,0,237.327,6.7715254,0,1.015884,70.120003,5.7362618,-108.33455,0.9800573,242.15625,3.7308,-1.8657
S(C)C(SC)=N[S+2]([O-])([O-])c1ccc(C)cc1,109.5,6,16,22,0,0,275.41699,7.2068052,0,2.30972,46.5,5.8763418,-116.75187,1.1353744,242.57812,4.434,0.2659
s1c2CCCCc2c(C#N)c1NC(=O)c1ccccc1,110,11,20,23,1,0,282.367,8.2547073,0,3.750824,52.889999,1.4712481,-126.3684,0.99897665,282.65625,2.8719,2.0772
S(CC)c1[nH0][nH0]c([nH0]1c1ccccc1)CC[nH0]1c2ccccc2[nH0]c1C,110,20,26,29,0,0,363.48898,10.738956,0,4.31849,48.529999,5.4872065,-159.96173,1.0148451,358.17188,-3.0521,5.7248
O=[N+]([O-])c1ccccc1C(C#N)c1ccccc1[N+](=O)[O-],110,12,21,16,1,0,283.24298,7.3787174,0,3.158484,115.43,1.7338803,-149.63664,1.134106,249.75,2.0184,-3.36
O=C(OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(=O)O)C,110,0,28,43,0,1,406.34,9.0675983,0,-0.63910002,168.8,7.1949615,-249.78709,1.1590569,350.57812,-10.7629,-17.2934
O=[N+]([O-])c1ccc(cc1)C(=C(C#N)C(=O)OCC)C(C(=O)OCC)C(=O)OCC,110,6,29,37,1,1,404.375,10.240239,0,2.177484,148.50999,3.8582494,-226.75211,1.1106819,364.07812,-8.9616,-8.0675
O=C(Nc1ccccc1CCNCCc1ccccc1NC(=O)C)C,110,12,25,37,0,0,339.439,10.095207,0,2.9781401,70.230003,5.2361112,-166.06047,0.94436169,359.4375,-4.9729,-0.27
O=C(OC1C2OCC(O2)C(OC(=O)C)C1OC(=O)C)C,110,0,20,34,0,1,288.25198,6.4352546,0,-0.46340001,97.360001,6.1581259,-174.24623,1.1882852,242.57812,0.0453,-9.7698
O1CCOC11c2ccccc2CCc2ccccc2C21OCCO2,110.5,12,24,36,0,0,324.37601,9.0035229,0,3.50754,36.919998,0.89594531,-166.98914,1.0404482,311.76562,-0.2526,4.121
O=C1Oc2ccccc2C(NCCC)=C1,110.5,6,15,21,0,0,203.241,5.8855433,0,1.9461,38.330002,5.8288994,-102.84306,0.99742532,203.76562,7.3767,-0.4049
ICCc1ccc(cc1)CCI,110.5,6,12,18,0,1,386.01401,7.2044296,0,3.6415401,0,0.13566135,-84.451729,1.6576017,232.875,6.5341,5.065
O=C(C=Cc1oc(cc1)c1ccc(C)cc1)c1occc1,110.5,16,21,19,0,1,278.30701,8.2230244,0,4.7441201,43.349998,3.9802837,-139.89998,1.001048,278.01562,1.6427,3.4195
O=C(O)C1CCC(OC1(C)C)(C)C(O)(C)C,110.5,0,16,37,0,0,230.304,5.9915633,0,1.8058,66.760002,4.5182133,-127.37955,0.98538947,233.71875,3.8857,-3.2492
O=C(Oc1ccc(C)cc1)C(C)(c1ccccc1)c1ccccc1,110.5,18,24,27,0,1,316.39999,9.8061495,0,4.90662,26.299999,1.3531781,-151.80583,0.94934833,333.28125,-1.4357,5.5555
O.O=C(O)CC(c1ccccc1)C(C)(C)C(=O)O,110.5,6,18,27,0,0,254.282,6.8046455,0,1.531,74.599998,7.2105441,-142.56506,1.0410061,244.26562,0.6428,-8.4733
O=C(OCc1ccccc1)NC(CO)C(=O)O,110.5,6,17,22,0,0,239.22699,6.0533957,0,0.62470001,95.860001,6.1669717,-135.92805,1.1162531,214.3125,2.3706,-9.09
O=C(OC1OC(C#N)CC1OC(=O)c1ccc(C)cc1)c1ccc(C)cc1,110.5,12,27,33,1,0,365.38498,10.056077,0,3.324424,85.620003,6.1457744,-191.24051,1.0575064,345.51562,-5.1955,-0.0161
BrC=1C(=O)c2ccccc2C=1c1ccccc1,110.8,12,17,14,0,0,285.13998,7.1913657,0,3.85449,17.07,3.5554552,-111.04646,1.1878513,240.04688,6.8689,4.6361
O=C(C=CC(=O)c1ccccc1)c1ccccc1,110.8,12,18,16,0,1,236.26999,7.2442994,0,3.3083999,34.139999,3.2573774,-115.60242,0.96726668,244.26562,4.2263,3.5367
BrCC(=O)c1cc(cc(c1)C(=O)CBr)C(=O)CBr,111,6,18,18,0,1,440.91299,7.9679399,0,3.4194,51.209999,3.1870217,-151.83389,1.5414854,286.03125,2.1526,0.6927
[S+2]([O-])([O-])(c1ccccc1)c1c(occ1C(=O)c1ccccc1)c1ccc(OC)cc1,111,23,30,27,0,0,418.46899,11.674035,0,5.0190001,73.580002,7.0394053,-206.8972,1.0793542,387.70312,-7.3474,0.8314
[S+2]([O-])([O-])(c1ccccc1)C(=NNC=1C(=O)N(N(C)C=1C)c1ccccc1)C(=O)c1cccc2ccccc21,111,22,38,39,0,1,524.60101,14.708593,0,4.5246,99.150002,8.5642576,-251.93979,1.073833,488.53125,-14.0364,0.8696
[nH0]1(C)c2ccccc2c(c2ccccc2)c1C,111,15,17,18,0,0,221.30299,7.1763425,0,4.5129199,4.9299998,2.4840655,-99.226784,0.90287447,245.10938,6.1388,6.6967
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc(C)c(C)c1,111,6,36,39,0,0,567.23895,8.2549372,0,7.2513399,29.1,3.6816292,-438.56219,1.6160655,351,-9.3859,0.0703
FC(F)(F)C(C(=O)NCC(C)C)C(F)(F)F,111,0,16,25,0,0,251.17,4.4726267,0,2.4993999,29.1,4.9721813,-182.92548,1.3409142,187.3125,5.9601,-3.951
O=C(O)CC(c1ccccc1)C(C)(C)C(=O)OC,111,6,18,28,0,1,250.29399,6.920404,0,2.4440999,63.599998,5.3078961,-134.93852,0.99378473,251.85938,2.0622,-3.865
O=C(COC(C)=C(C#N)c1ccccc1)c1ccccc1,111,12,21,22,1,0,277.323,8.4279575,0,3.8406839,50.09,4.4625416,-134.88385,0.98702431,280.96875,1.0581,4.0401
O=[N+]([O-])c1cc(N)c(cc1C=Cc1ccccc1)C=Cc1ccccc1,111,18,26,25,0,0,342.39798,10.348894,0,5.5177999,71.839996,5.780827,-164.38252,0.99218833,345.09375,-3.3028,3.5678
N(=Nc1ccccc1N=Nc1ccccc1)c1ccccc1,111,18,22,18,0,0,286.33798,8.8206444,0,6.5173998,49.439999,0.88146073,-129.79866,0.98652196,290.25,0.5504,6.8144
Brc1ccc(cc1)C(=O)OC(C1CCCCC1)C1(OC(C)(C)C(CC1)C(=O)O)C,111,6,29,54,0,0,467.39999,11.566516,0,5.6766,72.830002,3.7810628,-217.95935,1.1339929,412.17188,-8.5907,1.1544
O=C(OC)[nH0]1[nH0]c(C)cc1C(=O)OC,111.2,5,14,17,0,0,198.17799,4.8698068,0,0.59262002,70.419998,1.7726178,-112.75366,1.0924541,181.40625,7.3856,-6.8719
O=C(OC)[N+]1=NC(=CC1C)C(=O)OC,111.2,0,14,20,0,1,198.17799,4.8058767,1,-0.02691,67.970001,4.3575201,-112.35078,1.1053065,179.29688,8.1047,-6.0295
OC12CCCCC2c2ccccc21,111.5,6,13,23,0,0,174.243,5.2233047,0,2.8569,20.23,1.8628744,-83.673912,0.91986734,189.42188,10.8533,2.9476
Brc1cccc2cc(ccc12)CN,111.5,10,13,13,0,0,236.112,5.8536496,0,3.4007001,26.02,1.1569797,-85.538994,1.2061915,195.75,9.6829,4.4824
OC1(CCC(c2ccccc2)c2ccccc21)CC,111.5,12,19,29,0,0,252.35699,7.9089546,0,4.5214,20.23,1.6362463,-118.58512,0.91325122,276.32812,3.8561,5.6666
O=[N+]([O-])c1ccc(O)cc1,111.5,6,10,8,0,0,139.11,3.4199867,0,1.3004,66.050003,5.5124478,-79.276543,1.1904051,116.85938,12.7439,-6.3331
O=C(OCCC)C1=C(NC(C)=C(C(=O)OCCC)C1c1occc1)C,111.5,5,25,42,0,0,347.41098,9.5765696,0,3.4208,77.769997,3.0696244,-185.03044,0.9921599,350.15625,-4.4962,-1.6968
O=C(O)C1CCC(OC1(C)C)(C)C(O)(CCC)CCC,111.5,0,20,49,0,0,286.41199,7.8767695,0,3.3662,66.760002,2.6212006,-153.31261,0.93771064,305.4375,-1.0305,-1.1319
FC(F)(F)C(C(=O)NC(C)CC)C(F)(F)F,111.5,0,16,25,0,0,251.17,4.478004,0,2.6419001,29.1,4.8087206,-182.92604,1.374979,182.67188,6.0323,-3.5869
ON=Cc1ccc(O)cc1,111.5,6,10,10,0,0,137.138,3.7913098,0,1.2003,52.82,0.96141875,-73.06044,1.0095274,135.84375,12.1636,-3.3527
O=C(OC1C(OC(C)C(OC(=O)C)C1OC(=O)C)OCc1ccccc1)C,111.5,6,27,43,0,1,380.39301,9.6398077,0,2.0095,97.360001,7.0972314,-215.53992,1.0632927,357.75,-7.3872,-5.1989
S(CC)C(SCC)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)COC(=O)C,111.5,0,32,58,0,1,496.59799,12.22389,0,1.6526,131.5,1.5518824,-267.69812,1.0869079,456.89062,-15.9884,-9.9986
O=C(NCc1c[nH0]ccc1C)c1ccccc1,111.8,12,17,19,0,0,226.27899,6.8975534,0,2.5864201,41.990002,4.042263,-108.06668,0.97343928,232.45312,4.9141,0.9397
O=C1C(=CNc2ccccc2C(=O)O)C2CCC1(C)C2(C)C,112,6,22,36,0,0,299.37,8.4322529,0,3.7058001,66.400002,8.7832766,-151.58014,1.002285,298.6875,0.0345,-0.3299
O=C(OCC)CCCOc1ccccc1NC(=O)c1ccc2CC3(CCC(CC3)c3ccc(cc3)C(C)(C)C)Cc2c1,112,18,42,71,0,1,567.76996,16.910839,0,8.4012403,64.629997,4.607955,-278.20551,0.95516336,594.42188,-20.8002,6.9095
[S+2]([O-])([O-])(NC1CC2CC1C(=C)C2(C)C)c1ccc(C)cc1,112,6,21,39,0,0,305.44199,8.575243,0,3.2641201,46.169998,4.8207717,-143.27768,1.006969,303.32812,0.8386,2.3578
ClC(C)(c1ccc(C)cc1)C(=O)O,112,6,13,17,0,1,198.649,5.2922564,0,2.84512,37.299999,3.3524508,-97.963921,1.0303538,192.79688,8.6221,-1.2152
O=C(N)NN=C(C)C(=O)C(C)Cc1ccccc1,112,6,18,26,0,0,247.29799,7.0368986,0,1.47847,84.550003,2.4254591,-124.7039,1.005468,245.95312,2.3694,-2.4641
O=C(N)NN=C(C)C(C)Cc1ccccc1,112,6,16,25,0,1,219.28799,6.4626274,0,1.9093699,67.480003,5.2957716,-106.82793,0.95375001,229.92188,4.5906,-1.1486
O=C(OC1(C#N)Cc2ccccc21)c1ccccc1,112,12,19,18,1,0,249.269,7.2981987,0,3.130054,50.09,4.4707022,-121.91,1.0275823,242.57812,4.4519,2.0722
ClC1Cc2c1c(OC)c(C)c(C)c2OC,112.5,6,15,25,0,1,226.70299,6.1444283,0,3.25211,18.459999,2.0601418,-110.83121,1.0196775,222.32812,7.1158,3.2262
O=C1CCC2(C)C(CCC3C2CCC2(C)CCCC32O)C1,112.5,0,21,53,0,0,290.44699,8.334137,0,4.1032,37.299999,2.2853508,-143.20692,0.95753402,303.32812,1.4155,3.5658
ClCC(=O)c1ccccc1NC(=O)C,112.5,6,14,16,0,1,211.64799,5.6261816,0,2.0664999,46.169998,2.135869,-104.29787,1.060643,199.54688,7.2793,-1.9827
O=C(OCCOc1ccc(cc1)C=CC(=O)c1ccccc1)c1ccc(OC)cc1,112.5,18,30,33,0,1,402.44598,11.661332,0,4.8270998,61.830002,6.2117815,-206.71228,0.99265981,405.42188,-8.696,3.007
O(CC)c1ccc(N=C(Nc2ccc(OCC)cc2)CNc2ccc(OCC)cc2)cc1,112.5,18,32,46,0,0,433.552,12.902291,0,6.1368999,64.110001,2.9154603,-213.54012,0.96677214,448.45312,-11.4992,5.0564
O=C(OC(=O)C(C)=CC=Cc1ccccc1)C(C)=CC=Cc1ccccc1,112.5,12,27,32,0,1,358.43698,10.985727,0,5.3755999,43.369999,5.117744,-176.10338,0.96329755,372.09375,-6.4544,3.1262
O=C1OC(Cc2ccccc12)(C(=O)OC)C(=O)OC,112.8,6,19,23,0,1,264.233,6.5355854,0,0.48427001,78.900002,6.9407234,-151.20221,1.1184466,236.25,2.3612,-6.9578
N1CCCc2cc3CCCNc3cc12,113,6,14,26,0,0,188.274,5.7050204,0,2.40274,24.059999,2.0182629,-86.46106,0.93168914,202.07812,9.0572,3.4313
Brc1ccc(c(N)c1)C(O)c1ccccc1,113,12,16,17,0,0,278.14899,6.8948789,0,3.2818,46.25,2.8460898,-109.87813,1.1773503,236.25,6.0252,2.7051
O=C(Nc1ccc(cc1)CCCCCCCC)c1ccc(C)cc1,113,12,24,41,0,0,323.47998,10.283838,0,6.15029,29.1,3.2841742,-152.24323,0.87530524,369.5625,-4.2128,5.6154
S=C(N1CCCCC1)c1ccc2OCOc2c1,113,6,17,27,0,0,249.334,6.9649286,0,2.3487,53.790001,5.9206562,-117.32684,1.0497583,237.51562,5.3185,2.3403
Clc1[nH0]c(Cl)c(C#N)c(C)c1,113,6,11,8,1,0,187.02899,4.5521479,0,2.621104,36.68,3.2834656,-80.125809,1.2079781,154.82812,12.1907,2.4406
O=C(N)C=1CCCCC=1CCc1ccccc1,113,6,17,29,0,0,229.323,7.0760779,0,2.97507,43.09,3.5992234,-109.56239,0.92761165,247.21875,4.6171,1.7621
O=C1Nc2c(C)cccc2C(O)=C1C=C1C(=O)N(N=C1c1ccccc1)c1ccccc1,113,18,32,32,0,0,421.45599,12.134994,0,4.59372,82,3.4193013,-205.46722,1.0605167,397.40625,-7.6346,1.2963
Clc1ccc(cc1)C=1Sc2[nH0][nH0]c([nH0]2N=1)c1ccc(OCC)cc1,113,17,24,22,0,0,356.83701,9.6893368,0,4.1111002,52.299999,4.2007747,-158.53014,1.1013488,324,-0.2894,4.3814
S1c2[nH0][nH0]c([nH0]2N=C1C=Cc1ccccc1)c1ccc([N+](=O)[O-])cc1,113,17,25,19,0,0,349.37399,9.4838181,0,3.6059999,88.889999,8.7636375,-163.08136,1.1360024,307.54688,-1.1331,0.7075
